key,source,target
ST_ghr_Variations/StoryCharacter2D_ID_ghr_plane5_1_All_1,Aaah!,А-а-а.
ST_ghr_Variations/GenericHeister_ID_ghr_guarding4_2_All_1,About fucking time,Как раз вовремя.
ST_ghr_Variations/GenericHeister_ID_ghr_tanks5_1_All_1,"Ah, shit… the liver is toast guys…",Вот дерьмо! Сигналка.
ST_ghr_Variations/GenericHeister_ID_ghr_noliver_lodge_1_All_1,"Ah, we haven't seen it.","Ah, we haven't seen it."
ST_ghr_Variations/GenericHeister_ID_ghr_landing7_1_All_1,Ah.. fck… guys.. I broke.. some stuff. Hard landing…,Ah.. fck… guys.. I broke.. some stuff. Hard landing…
ST_ghr_Variations/GenericHeister_ID_ghr_hardlanding1_1_All_1,Ah.. guys I’m so fucked… need help – now!,Ah.. guys I’m so fucked… need help – now!
ST_ghr_Variations/GenericBoss_ID_ghr_boss_move_1_All_1,Ahhggghh. Fuck that hurts. Let's go.,Ahhggghh. Хрена лысого hurts. Пошли.
ST_ghr_Variations/GenericBoss_ID_ghr_boss_up_1_All_1,Ahhhh! Ok that’s what I’m talking about!,А я о чем говорю!
ST_ghr_Variations/GenericHeister_ID_ghr_landing6_1_All_1,All gleaming here. Heading to your position.,All gleaming here. Heading to your position.
ST_ghr_Variations/GenericPlanner_ID_ghr_blackscreen_2_All_1,All is set.,Все добро на месте!
ST_ghr_Variations/GenericHeister_ID_ghr_all_lodge_1_All_1,Alright! Let’s hunker down,"Хорошо, тогда вперед."
ST_ghr_Variations/GenericHeister_ID_ghr_leaving_lodge_2_All_1,"Alright, alright – but maybe there is more boxes","Хорошо, ладно... – but maybe там is more boxes"
ST_ghr_Variations/GenericBoss_ID_ghr_noliver_lodge_6_All_1,"Alright, let's hurry the FCK up.","Alright, let's hurry the FCK up."
ST_ghr_Variations/GenericHeister_ID_ghr_boxes_lodge_1_All_1,"Alright, that's another one.","Alright, that's another one."
ST_ghr_Variations/GenericHeister_ID_ghr_noliver_lodge_5_All_1,"And if you guys remember the code, open the boxes and check. It could save us a lot of time.","And if you guys remember the code, open the boxes and check. It could save us a lot of time."
ST_ghr_Variations/GenericHeister_ID_ghr_exfil_talk_3_All_1,And us?,И шесть.
ST_ghr_Variations/GenericHeister_ID_ghr_hardlanding2_2_All_1,Anyone need help?,Эй... Помогите... Эй...
ST_ghr_Variations/GenericHeister_ID_ghr_all_escape_zone_2_All_1,"Anytime Boss, cheers!","Anytime Босс, выпьем!"
ST_ghr_Variations/GenericPlanner_ID_ghr_hook_reminder_1_All_1,Attach the hook. Quickly.,Прикрепите крюк.
ST_ghr_Variations/GenericPlanner_ID_ghr_thugs3_1_All_1,Back up is almost there guys – keep fighting!,Назад up is почти на месте guys – продолжайте сражаться!
ST_ghr_Variations/GenericPlanner_ID_ghr_guarding1_2_All_1,Be ready for anything,Готовьтесь к встряске!
ST_ghr_Variations/GenericHeister_ID_ghr_boss_hooked_1_All_1,Beautiful! We are the best!,Легко. Мы лучшие.
ST_ghr_Variations/GenericPlanner_ID_ghr_noliver_lodge_2_All_1,Better be safe than sorry. Let's gather all the boxes to the house.,Доставьте все контейнеры в скорую.
ST_ghr_Variations/GenericPlanner_ID_ghr_pick_morphine_2_All_1,Bless him. Ok get it to the boss asap!,Грузите в машину.
ST_ghr_Variations/GenericPlanner_ID_ghr_tanks5_3_All_1,"Boss is the priority. Heads down , get it done!","Босс is the priority. Не высовываться , Давайте, уже!"
ST_ghr_Variations/GenericHeister_ID_ghr_landing1_1_All_1,Boss we here! We are ok..,Босс мы тут! We are ok..
ST_ghr_Variations/GenericPlanner_ID_ghr_to_lodge_6_All_1,Bring any boxes with you,Bring any boxes with you
ST_ghr_Variations/GenericPlanner_ID_ghr_liver_found_2_All_1,Bring it! Stay on that box man!,Bring it! Stay on that box man!
ST_ghr_Variations/GenericHeister_ID_ghr_swat2_1_All_2,COPS on the scene – ready up!,Копы уже в пути.
ST_ghr_Variations/GenericHeister_ID_ghr_drop_inside_1_All_2,Careful,Осторожнее.
ST_ghr_Variations/GenericHeister_ID_ghr_drop_inside_1_All_1,Careful with those tanks.,"Осторожнее — смотри, красота какая."
ST_ghr_Variations/GenericPlanner_ID_ghr_near_doctor_2_All_1,Check for a green box with morphine!,Check for a green box with morphine!
ST_ghr_Variations/GenericHeister_ID_ghr_intro5_2_All_1,Chutes on!,Ну же!
ST_ghr_Variations/GenericPlanner_ID_ghr_esc_10m_1_All_1,Come on guys – you can do it!,Осторожно. У вас получится.
ST_ghr_Variations/GenericPlanner_ID_ghr_thug_zone4_1_All_1,Come on guys – you can do it!,Осторожно. У вас получится.
ST_ghr_Variations/GenericHeister_ID_ghr_boxes_lodge_1_All_4,"Come on guys, we need all of them.","Come on guys, we need all of them."
ST_ghr_Variations/GenericHeister_ID_ghr_lodge_fight_2_All_1,Come on! Come get it!,Come on! Come get it!
ST_ghr_Variations/GenericPlanner_ID_ghr_lodge_reminder_1_All_1,"Come on, get into the Hunting Lodge",Что происходит? Садитесь в машину.
ST_ghr_Variations/GenericHeister_ID_ghr_landing1_3_All_1,"Coming for you, boss",Теперь мы пришли за тобой.
ST_ghr_Variations/GenericHeister_ID_ghr_shoot_outside_1_All_1,Cool.,Отлично.
ST_ghr_Variations/GenericBoss_ID_ghr_intro_sc2_1_All_1,Coughing,Кха.
ST_ghr_Variations/GenericBoss_ID_ghr_intro_sc1_1_All_1,Coughing…ah … ah. Gasping for air – swearing,Coughing…ah … ah. Gasping for air – swearing
ST_ghr_Variations/GenericHeister_ID_ghr_drop_inside_1_All_3,Damn,Проклятье.
ST_ghr_Variations/GenericHeister_ID_ghr_rpg3_1_All_5,"Damn, shit, duck!",Вот дерьмо!
ST_ghr_Variations/GenericPlanner_ID_ghr_rip_doctor_2_All_1,Damn. Watch out the boss. He is immobilized.,Damn. Watch out the boss. He is immobilized.
ST_ghr_Variations/GenericHeister_ID_ghr_shoot_outside_1_All_3,Dangerous.,Опасный
ST_ghr_Variations/GenericHeister_ID_ghr_see_doctor_1_All_1,Doc is over there!,Бегом туда!
ST_ghr_Variations/GenericHeister_ID_ghr_plane2_2_All_1,Don’t fucking know. Go!,Don’t fucking know. Go!
ST_ghr_Variations/StoryCharacter3D_ID_ghr_doctor2_1_All_1,Don’t get shot! That’s the Dragons plane – it got guns… and his men were jumping in after us – parachutes — allover”,Don’t get shot! That’s the Dragons plane – it got guns… and his men were jumping in after us – parachutes — allover”
ST_ghr_Variations/GenericPlanner_ID_ghr_lodge_fight_1_All_1,Don’t let the Dragon Enter! Protect the boss.,Защищайте босса.
ST_ghr_Variations/GenericHeister_ID_ghr_drop_inside_1_All_4,Don’t spill it here.,Don’t spill it here.
ST_ghr_Variations/GenericHeister_ID_ghr_drop_outside_1_All_4,Don’t want to burn in this.,Don’t want to burn in this.
ST_ghr_Variations/GenericHeister_ID_ghr_rpg3_1_All_2,"Down, Down!","Лежать, лежать!"
ST_ghr_Variations/GenericHeister_ID_ghr_rpg2_2_All_1,Dragon fire – holly shit,Dragon fire – holly shit
ST_ghr_Variations/GenericBoss_ID_ghr_liver_escape_1_All_1,Drinks on me – I just need this new installed firs first…,Drinks on me – I just need this new installed firs first…
ST_ghr_Variations/StoryCharacter2D_ID_ghr_intro4_1_All_1,Engine is out! Don’t jump guys! Ill try to hold her!,Engine is out! Don’t jump guys! Ill try to hold her!
ST_ghr_Variations/GenericHeister_ID_ghr_esc_10m_2_All_1,Everybody let’s go!,"Принято, парк. Выдвигаемся!"
ST_ghr_Variations/GenericHeister_ID_ghr_thug_zone4_2_All_1,Everybody let’s go!,"Принято, парк. Выдвигаемся!"
ST_ghr_Variations/GenericHeister_ID_ghr_seen_swat_1_All_1,FUCK! We got COPS!,"Вот дрянь, а так далеко зашли!"
ST_ghr_Variations/GenericHeister_ID_ghr_drop_outside_1_All_2,Far from the lodge,Перегруппируйтесь внутри дома.
